,a,b
1634,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1635,"[896.5324515290629, 3152.3065593243614, -2524.88733707322, 955.3654910428086]","[-2.9622981373547965, -10.422551909483277, 8.35683326401974, -3.179495196450341]"
1636,"[542.0738964124436, 4014.6624837105683, -3813.175284712858, 958.7970709066897]","[-1.7926219297135029, -13.270008717897346, 12.625534192677708, -3.186944487819407]"
1637,"[462.31465722350447, 2823.930940234418, 2074.04225136054, -164.2523185786423]","[-1.5300349838053378, -9.328633718033045, -6.8592795067492425, 0.539787614908095]"
1638,"[27.438399217793403, 3075.160264066725, 2150.1369714259354, -634.1096596852851]","[-0.09325465449741549, -10.157931056234853, -7.110742667126375, 2.0969523107064485]"
1639,"[987.4886154325865, 3317.5217609813494, 1812.6550362838216, -1277.0815639510001]","[-3.2649229646615567, -10.960257287963042, -5.992030982359644, 4.224807590555116]"
1640,"[1279.4403036274518, 2724.3043986737043, 534.1019988605422, -494.41212815969953]","[-4.23003432579535, -9.000314012822189, -1.7638711612178612, 1.6328753484131642]"
1641,"[1551.6710433660758, 1865.564277566702, -1241.4361109351287, -645.512816698376]","[-5.125208845270041, -6.1610258642610995, 4.103005070178232, 2.1329875446525257]"
1642,"[1538.0957813881205, 1474.3289460270637, -2281.9483993108793, -1662.268246708438]","[-5.075931081652911, -4.8666720617935315, 7.5396353213139555, 5.499510371168159]"
1643,"[1789.6350422241135, -6.514468925574814, -2712.4301482076776, -1993.9030855156086]","[-5.903452825794044, 0.0262867074219896, 8.962547324139221, 6.594697554758044]"
1644,"[1961.4253600573616, -1240.0903436269416, -905.1781575903793, -2279.1373929421547]","[-6.472971843873856, 4.099623084476688, 2.9896652068432776, 7.540779149004481]"
1645,"[1953.3735910159744, -2132.0383516728307, -576.6829587664045, -3336.78426157761]","[-6.446215785031284, 7.043485013354219, 1.9048200670445345, 11.040159362975725]"
1646,"[2221.5136769965293, -2681.6584409263833, -64.41405347522453, -2719.905593551628]","[-7.3347157971489105, 8.856129215460024, 0.21028240902923512, 8.99951691875986]"
1647,"[-1405.9936746695557, -2052.0970869894604, -1193.9555707035333, -2668.699967875661]","[4.635329843986466, 6.775962104487371, 3.942426463460383, 8.828315851434825]"
1648,"[-798.8002615290087, -542.6394953903607, -909.2612694055055, -3376.510722976162]","[2.6294232524071024, 1.7927553361493085, 3.0013397404850783, 11.176521053634708]"
1649,"[-477.56149739060345, -1552.6806935327672, -87.65788916128328, -2656.3673530058245]","[1.5697193551645634, 5.12821565386817, 0.2856514940543352, 8.797460455459994]"
1650,"[-507.8226134330796, -623.1671163053112, -1689.6738005928541, -2747.7904088211826]","[1.6699698916511263, 2.059937684532001, 5.5819656738046115, 9.101321962318409]"
1651,"[-1257.4437133109686, -1375.463663480798, -1217.3904337740503, -2704.3943886860925]","[4.146099210058102, 4.544169690436437, 4.020046686272775, 8.961272920863513]"
1652,"[-1312.6842619214121, 259.957984905487, -871.513884050725, -2707.4335236122]","[4.329126666523893, -0.8575267623283722, 2.877708998539334, 8.975222432006138]"
1653,"[-250.26747236034785, 2.4475633781747006, -923.0267256686121, -3242.2409569799997]","[0.8215218457467562, -0.007697535982426361, 3.050794827066323, 10.75308209783859]"
1654,"[-860.8749126121443, -54.26225335740456, -1800.4734819876758, -2671.2141772343884]","[2.8418294638200727, 0.17885322098764764, 5.9571561709076475, 8.860141885676903]"
1655,"[156.75833766818354, -936.8187323383639, -1718.394229667336, -2410.3463593900187]","[-0.5241732309454429, 3.098004460003627, 5.68803762292755, 7.997560651027245]"
1656,"[725.2228844681553, -1258.8216128310683, -1535.1991183528721, -2277.7767249180874]","[-2.4054624028578018, 4.1645224241479015, 5.082637875358539, 7.5600970390831534]"
1657,"[-134.5844630663588, -1493.0896979010906, -1929.730489567341, -1288.0245867697101]","[0.44244357216904395, 4.943207378604306, 6.395268447062243, 4.276791047234549]"
1658,"[-987.6115422803582, -985.0433817347351, -1675.5779513257787, -649.073982975205]","[3.2707134948719894, 3.262231240701544, 5.556044292805968, 2.152812531120209]"
1659,"[-1326.2602765573763, -871.7220962059527, -1335.9499192864291, -562.541976504995]","[4.395475745949994, 2.888819431419565, 4.432176615322947, 1.867514797923302]"
1660,"[341.63056205041073, -580.0576679640807, -1445.9072383028554, -518.502999441408]","[-1.1346092834884216, 1.923085625062441, 4.799841072579823, 1.7239342229204728]"
1661,"[-2818.7272372909506, -1549.671140320759, -2663.085029073423, -1090.1105397075162]","[9.347781437949973, 5.139664304060794, 8.845192672910539, 3.629637533019745]"
1662,"[1267.135909652384, -1859.4251824952364, -2622.136382426476, 744.4222591845464]","[-4.207724321227822, 6.172062310799599, 8.709165131668323, -2.476646116037651]"
1663,"[586.4521456208912, -211.618039914268, -2149.7653464839013, 1282.6172133282769]","[-1.949339467931778, 0.7044515012909122, 7.141236125269416, -4.272970023857044]"
1664,"[-495.8713554329482, -905.7635308969925, 27.536967648549805, 2671.221948386867]","[1.6446631841761559, 3.0078682290711476, -0.08923289576277675, -8.90218043814009]"
1665,"[-260.9129948249625, -1335.9526658875666, -1621.4179250457369, 3168.089403862275]","[0.8647751093952045, 4.4363609416245176, 5.3968587371874825, -10.56289810869405]"
1666,"[671.4084646467073, -1147.4916591125166, -1754.3793107112929, 616.9822717178845]","[-2.2331339681366096, 3.814496218657732, 5.838715318131824, -2.0582825124281476]"
1667,"[-300.2091453047786, -992.0345180081814, -3001.872449347626, 319.0857145236851]","[0.9936363940196044, 3.2981760078482725, 9.99202368200678, -1.0645924330593046]"
1668,"[474.97635637872565, -2380.014364941458, -1548.280246006106, 328.8451890429111]","[-1.5827349719158583, 7.9087701017962715, 5.15704461327737, -1.0990771695159018]"
1669,"[989.689722332521, -1676.0372063762843, -1286.9755197415861, 1271.9716014584835]","[-3.291539552161204, 5.568565250153264, 4.288213452828787, -4.245539749178287]"
1670,"[-622.5663142344292, -1351.8669463746692, -267.9597198135611, -184.97928957150478]","[2.0616204430611305, 4.494569786618183, 0.8950832137899246, 0.6166074423160245]"
1671,"[-389.7221484248591, -105.2383353177399, -244.43248909774513, -349.3279577974545]","[1.2886147679311641, 0.3539074838219415, 0.8165663852611474, 1.1660279378829723]"
1672,"[-537.9162931287256, 51.70092820087123, -148.3861399840231, 456.67383768843445]","[1.7803901744882753, -0.1682308425910395, 0.4969319353609815, -1.5283231741228205]"
1673,"[270.0855502725655, -587.0753222170463, -379.42656145184276, 12.787703630086554]","[-0.900776887773524, 1.9528575357815223, 1.2659981622296623, -0.04519325800473522]"
1674,"[697.0928078189388, -459.34833184853045, -144.04711710353922, 373.52923510542433]","[-2.3155279459232263, 1.529950846874448, 0.481128349718516, -1.2508929048527615]"
1675,"[827.9232952280094, 270.71061959183925, 76.51420786649743, 48.300073419942436]","[-2.7453879751654156, -0.8965392902694783, -0.25367065292396695, -0.16289808320074223]"
1676,"[-801.6782037185196, 323.9283024041015, -930.6579385098031, 9.390814152803319]","[2.655701535404632, -1.0736923566259446, 3.1045729072558315, -0.03242941164227065]"
1677,"[-657.0676352234728, -848.6638311243495, -477.8476842048783, 352.595170340759]","[2.1796553500598614, 2.8180940563923196, 1.5957464576252505, -1.1769571353725947]"
1678,"[100.4141771183547, -886.8877472362292, -478.64373131783856, 1170.7106803927313]","[-0.3296456007161691, 2.9429111232434204, 1.599090134210977, -3.9039600348766474]"
1679,"[1201.18334768428, 67.43674357616248, -1439.6181630071956, 1449.4030551083401]","[-3.9832555557549614, -0.2241708659247266, 4.7938610743119, -4.8288512059258055]"
1680,"[856.4962462691375, 1931.6701934256525, -3142.0144179106865, 973.520205008834]","[-2.8347425226809793, -6.405870298449204, 10.447431954672917, -3.2398386525104073]"
1681,"[1915.5856420463836, 455.0653945121401, -1957.3237308040218, 1016.6395644751092]","[-6.352515318686711, -1.5097640296660588, 6.50359553414476, -3.3807991542563904]"
1682,"[1352.1715073784055, 763.8816759813427, -1625.2327840480973, 1124.3435943469763]","[-4.481514630011824, -2.5310423807930507, 5.393394735389864, -3.7363090176062097]"
1683,"[734.2779783124435, -367.17335531255753, -2023.1295569349638, 626.2958295538523]","[-2.4311152836756422, 1.2136590526615396, 6.705681319579926, -2.0808938470294316]"
1684,"[1286.8150418696407, -991.535607534178, -1782.7876164337752, 594.6137061803847]","[-4.263551977880853, 3.277441738735066, 5.911062391940655, -1.9768912429396273]"
1685,"[790.8041607002503, -616.1417625318998, -559.0155754237933, -1735.8691144052857]","[-2.6157969507200285, 2.035597731527199, 1.850603932044424, 5.757560725647363]"
1686,"[1713.7590962756117, 415.7510143117145, 2437.5451625380388, 802.8548997733461]","[-5.67136866957688, -1.3744188132857078, -8.080131822552167, -2.6599159476209486]"
1687,"[2115.4262617472777, -515.5012988118526, -960.0943648483558, -255.17659065274788]","[-7.004225451741941, 1.7056878432548934, 3.17497431118997, 0.8464963931677997]"
1688,"[2460.412444423029, -723.6898104432997, -924.7726464684346, -38.54676260337473]","[-8.148461373567052, 2.397158509463134, 3.060970212482141, 0.12558144116094497]"
1689,"[1555.7756154312217, 289.90468910719744, -176.123339995628, 84.12422857387106]","[-5.147311666134323, -0.9592346603612281, 0.5800765314285182, -0.2825638435950517]"
1690,"[-227.3240691382756, 166.8587751282802, -814.6801351112915, -418.4737224098371]","[0.7492544508360098, -0.5524112100927351, 2.701837297379688, 1.39516207664667]"
1691,"[2487.15918862493, 1395.218550522594, -1368.1323888036695, 1142.0721823530707]","[-8.222851014869994, -4.611484541616234, 4.520797781083538, -3.787642968053316]"
1692,"[84.21051932727788, 1364.5161604182372, -787.8626449843072, -162.8915220494247]","[-0.28448947151311077, -4.515528173083966, 2.604520164549355, 0.5402272833833565]"
1693,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1694,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1695,"[-97.29837467743799, -1147.3916914783924, 2541.7541823129204, 1890.2430436118473]","[0.31705782426025386, 3.7994207645635845, -8.433758953389537, -6.279225995008481]"
1696,"[-950.0297861122671, -1243.9079615036842, -1353.0598261194166, -1123.8160947547854]","[3.1434116731036914, 4.117843241870655, 4.478725940976869, 3.7338470351905895]"
1697,"[-1041.795328156441, -1873.356420406701, -2716.218344442346, -2604.6171971541958]","[3.4486776539626476, 6.202148360202706, 8.991022150387069, 8.655963150643096]"
1698,"[-922.196302473832, -1541.0586146641035, -2112.8828509345944, -1905.4805620601217]","[3.051389350738322, 5.102593275731671, 6.99568887361196, 6.334681582205029]"
1699,"[-670.3808037516711, -1129.608010568244, -969.8514515318313, -853.3400672581384]","[2.2231419965786716, 3.74389820813953, 3.2132737654562735, 2.846190556591066]"
1700,"[-1861.0591562000354, -1363.1212082211252, -1443.6476059164877, -1231.2830158448735]","[6.1659564173409995, 4.5200877848739, 4.785737693489741, 4.095771081532482]"
1701,"[-1981.949100507237, -2135.451462972666, -268.91997008933777, -1331.3551504212362]","[6.562701444456875, 7.074221400322673, 0.8855978610279235, 4.425535107693258]"
1702,"[-1578.396813040297, -983.5249679406305, -759.6510095877028, -1029.1565155089352]","[5.228699617194192, 3.257974614057055, 2.5120283554406084, 3.423085564276056]"
1703,"[-1263.8667309131495, -2549.5316064270787, -457.8062358242422, -874.0404739669341]","[4.180648379231038, 8.436319705770853, 1.5100978701792531, 2.9067216271946346]"
1704,"[-1775.6864888862829, -1893.0760876356474, -284.5123233067138, -1402.8985126492285]","[5.877706384089158, 6.268592651473659, 0.9359560249636825, 4.665084650934005]"
1705,"[-1787.0757454153095, -2058.9382972084936, -17.974022523663905, -1696.567628010173]","[5.914516100967044, 6.815620445890391, 0.05150866311420648, 5.641060588887483]"
1706,"[-1448.5573169235568, -2287.43080079044, -323.6312811663198, -1077.476775602977]","[4.792981015915714, 7.575042669267072, 1.0656790544766719, 3.5864168150786435]"
1707,"[-2209.073866165092, -3094.9037538234356, -143.44162844680054, -886.4650833998527]","[7.315137974363791, 10.258487381365606, 0.4685510776958219, 2.9534277232957837]"
1708,"[-1756.2309701168842, -2745.078957243841, -220.64051054873286, -1396.3100254758965]","[5.819362585090504, 9.10465163555641, 0.7254959790742754, 4.651143573929137]"
1709,"[-1981.4090911963265, -4003.668123716735, -478.17453295806195, -1494.3073044583123]","[6.571931265360151, 13.29381721704389, 1.5836349718864615, 4.982580460459484]"
1710,"[-1908.5388007778336, -4057.4583186742607, -395.19877780811146, -1182.688599212334]","[6.333823413133298, 13.475681780311016, 1.3101382204139842, 3.9487939907781158]"
1711,"[-2067.6783609249255, -2953.938034434116, -244.1197010115611, -1081.6661331204743]","[6.864523512982494, 9.817648657353965, 0.8087981754433494, 3.61438800993273]"
1712,"[-2077.7848359706704, -241.07379841760658, -145.87401593059832, -1310.459171907958]","[6.8975332774475255, 0.8031122755531186, 0.4827817599438807, 4.380641795869095]"
1713,"[-1789.462909333514, -486.25670556149595, -124.7540223925757, -1433.88069875783]","[5.9433751501669345, 1.6170127665866487, 0.4145108050680863, 4.792470034505372]"
1714,"[-2006.9239385836158, -1648.8898793792896, -152.03294954384458, -1887.7758972234615]","[6.66332180689305, 5.485609096779139, 0.5074857445701129, 6.309187641671713]"
1715,"[-888.3684992234216, -2330.8649933180996, -68.77171081076824, -1398.1734189130786]","[2.9501498454285247, 7.750691757732058, 0.2314909484690889, 4.674123010425877]"
1716,"[-1609.1254687256644, -1003.6516872707929, 612.7753101230567, -1922.4555586365934]","[5.342112705065043, 3.336772331456148, -2.039955828470627, 6.430417675011515]"
1717,"[-3517.572539836384, -1055.612213317256, 381.3193362625351, -892.6921181153114]","[11.68478473644245, 3.5066738840161675, -1.265139451048579, 2.9848698253701036]"
1718,"[-2263.3243018139215, 983.2445890814676, 222.8022605642153, -423.9774994850674]","[7.520063243349855, -3.269015173424035, -0.7374023238311411, 1.4181431901646318]"
1719,"[-1736.2185637608075, -351.34870177078693, 705.0275419504349, -94.9279313401353]","[5.768624524111918, 1.164284482830364, -2.340444047071893, 0.31847622206987114]"
1720,"[-85.6763295702394, 397.9093494537629, 947.3078083946496, 101.4349139477259]","[0.28336341454609587, -1.3191993969829874, -3.142689190663055, -0.33807679137106306]"
1721,"[-147.61771602285594, 342.5823597040027, 426.9999765525398, 347.1292609586631]","[0.48848296947248604, -1.132461860905211, -1.414755131616479, -1.1643828960898328]"
1722,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1723,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1724,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1725,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1726,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1727,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1728,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1729,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1730,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1731,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1732,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1733,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1734,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1735,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1736,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1737,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1738,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1739,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1740,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1741,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1742,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1743,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1744,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1745,"[537.6812641999387, -175.75527695092666, 52.58545423102553, 148.12475815613698]","[-1.7589925696743054, 0.5789631472956182, -0.17398137966744254, -0.49392514637932716]"
1746,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1747,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1748,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1749,"[-64.47752061789994, -1447.3947416414217, -551.9104374676023, 340.8523942448402]","[0.2232360088687969, 4.802968025258769, 1.83139682444437, -1.13956503434757]"
1750,"[226.36648663592607, -926.0955432605597, -1006.3545289901049, 173.05271025281013]","[-0.7495762565418209, 3.0732918794812893, 3.342686011440194, -0.581111749315753]"
1751,"[534.2161794591422, 346.5625142889706, -938.9708639004199, 308.4473439771191]","[-1.7827356117633713, -1.1526362247320363, 3.1185282571372355, -1.032302046103134]"
1752,"[684.3002259245952, 1191.1729231631343, -1423.682012825577, 249.20018390659993]","[-2.2835621488614817, -3.9548494017946947, 4.730578162530657, -0.8313465968942]"
1753,"[922.7279011607229, 1310.0345253054047, 303.3501186087436, 330.26184402730104]","[-3.0781020430471218, -4.346618950517667, -1.010124556789337, -1.0993668072217535]"
1754,"[981.1586497475589, 1747.8578381528223, -455.58308784392113, 287.8773085377592]","[-3.268413452422729, -5.792472760398808, 1.5129561981969193, -0.9538129552202155]"
1755,"[1173.5511673123056, 1466.3315668723806, 114.37969578000467, 250.4868214942401]","[-3.905803896550933, -4.856298009707813, -0.37983744961226606, -0.8277461204442348]"
1756,"[1539.7284112969505, 2720.658410131054, 727.7237770316864, -151.02047632048277]","[-5.1181098197016, -8.99839045485663, -2.4099962075394816, 0.5052044642792416]"
