,a,b
1659,"[-1455.2395566551295, 179.32849076767315, 34.49104733750194]","[4.862057603160079, -0.5884872341872639, -0.11913555506092467]"
1660,"[-2716.918304442677, 6.44440411835632, 2391.198669000649]","[9.076235298874566, -0.011011624093082257, -7.98039012645178]"
1661,"[-3884.8026398334587, -3116.658303083588, -49.51122834884043]","[12.964325344939686, 10.399346207441994, 0.16137697910373486]"
1662,"[-2489.253143334918, 487.963371563659, 1410.7033902619742]","[8.316571342487233, -1.6186221667005385, -4.704104657677553]"
1663,"[967.0161702007649, -345.83578367425304, 290.02177351475973]","[-3.224142977621145, 1.1602095780106672, -0.9674591059980036]"
1664,"[-2311.7126712705485, -437.3923337646145, 821.4998789119292]","[7.724579194112687, 1.4644846363906303, -2.738911789820149]"
1665,"[-1920.6141587322386, -723.9208440109544, -665.7834971243761]","[6.414820277617478, 2.420307739134203, 2.221420950079146]"
1666,"[-1729.487438258198, -334.91682568093574, -2467.8914679802874]","[5.7794113549681185, 1.122747514255986, 8.234948301106657]"
1667,"[1293.6653832652573, -2398.1312176669485, -735.0917115578661]","[-4.313202874999808, 7.998359259080647, 2.4531122387873836]"
1668,"[-1855.579299258791, -691.2509889341657, -334.2390316526142]","[6.194410925871144, 2.3110943988973704, 1.116153922065111]"
1669,"[-2268.7365091103006, -526.1541987135987, 216.7782604692002]","[7.581374256087362, 1.7608713572150063, -0.7223023111233984]"
1670,"[-2194.8181698923145, -2033.4525382197808, -1005.4442328814847]","[7.3356229910289334, 6.7947230965869885, 3.3560188111892124]"
1671,"[-2386.5228246018646, -1096.6243660251873, -311.565978660749]","[7.97640145614497, 3.6653701560526706, 1.0415036879610184]"
1672,"[-1921.3004467353596, -2435.4345600096713, -2301.794835065722]","[6.422898241024377, 8.140323977727665, 7.692301056729987]"
1673,"[-1976.7141706202553, -2716.771489611649, -1832.6040873607526]","[6.611534615541779, 9.084311409068762, 6.128108428691792]"
1674,"[-1285.9760605771103, -246.57786934632972, -1589.7130067181668]","[4.304064480347616, 0.832042673664515, 5.310025062367478]"
1675,"[568.2816172714088, -762.8151019201568, -2225.4861715377956]","[-1.8974715194390095, 2.5574657480998986, 7.433213411620009]"
1676,"[-3217.6728916112047, -1224.38794838679, -2362.057925270341]","[10.75852538151405, 4.094891515602593, 7.883451769850969]"
1677,"[-2260.873457894592, 41.824935211418335, -2246.5052157096065]","[7.551864065650792, -0.13380819339794012, 7.495956001817267]"
1678,"[-472.7746510003343, 217.2038883235806, -1979.7418361779933]","[1.5801675597850364, -0.7193241250297591, 6.59587534591785]"
1679,"[-1556.7621541902165, -2242.4259574529397, -2374.215369321497]","[5.193539761375084, 7.477936282586209, 7.908585234146686]"
1680,"[-567.6685579441499, -3335.2392765629293, -1764.1371326323929]","[1.8910085218388282, 11.120326777847902, 5.873292695228722]"
1681,"[-495.4833539038096, -2853.274084701739, -3109.826639105047]","[1.6489091247980499, 9.516022542555001, 10.3466805795506]"
1682,"[-251.00059277808717, 1365.389570111851, -2108.752207616649]","[0.8313507174423996, -4.541954577565892, 7.011706851318018]"
1683,"[-743.9948378512998, -2584.707320125294, -3785.872743198817]","[2.471345529747226, 8.601422673249926, 12.581520020598274]"
1684,"[18.47311100726075, 1432.1209796347227, -1688.5566744702562]","[-0.06819673858966713, -4.753365859045613, 5.6034882857688935]"
1685,"[-635.4098434380176, -311.76772423974313, -1000.7692952815514]","[2.1050552715235535, 1.0378775697596045, 3.3144927390613343]"
1686,"[2843.6087515020427, -94.7888733897254, -3265.682937291209]","[-9.448086888157224, 0.31518268862831444, 10.810877542771218]"
1687,"[1647.3868707834754, -1761.8458442444846, -2245.298372824059]","[-5.475110298784549, 5.841294752519587, 7.430763011341076]"
1688,"[-3633.528778085581, -2578.714721616991, -996.2020090012682]","[12.0378647467627, 8.553085500410308, 3.293436718093871]"
1689,"[-1074.9320267944224, -17.373086620780334, -793.3247166191364]","[3.5851593048500336, 0.05583343453933253, 2.625244373937903]"
1690,"[-532.3571266657461, 972.414681048496, -1016.927282638186]","[1.765817898369116, -3.2439485197381974, 3.373319873362012]"
1691,"[-440.940090894157, -1516.107138275099, -1152.8295361735989]","[1.4530258703949206, 5.033387307893982, 3.811321188025189]"
1692,"[-925.7047222059069, -1047.084661929227, -804.8606368374551]","[3.0703842469699616, 3.474679671712751, 2.6655133541919]"
1693,"[nan, nan, nan]","[nan, nan, nan]"
1694,"[nan, nan, nan]","[nan, nan, nan]"
1695,"[3242.8467456310445, -1015.0291726610395, -2585.1671668154004]","[-10.795092678967467, 3.382944025252053, 8.594512648739164]"
1696,"[4250.628236555479, -1010.4023778973514, -1384.6919391604451]","[-14.15390733905396, 3.368687790205114, 4.604461454554151]"
1697,"[5391.586499508457, -3048.418212069647, 777.6105526791875]","[-17.975894626680837, 10.161041887513699, -2.6020125466404127]"
1698,"[263.11808123629356, -669.6242792396678, 24.725227322324578]","[-0.8859584822803118, 2.2375363294924724, -0.09035613185417908]"
1699,"[-603.1720529337238, -986.2195076557524, -287.0744739551828]","[2.0157673562181446, 3.3057373520471445, 0.9592109856806402]"
1700,"[1635.107089420991, 513.0705521349362, -1481.504904527304]","[-5.467453912746289, -1.7110102873161528, 4.941516951639227]"
1701,"[-656.6830083264662, -1766.633381352875, -594.7629040897953]","[2.1846550538484344, 5.886398797139042, 1.980957361152781]"
1702,"[-827.1636560045293, -2115.6932820446327, -1331.3579863539787]","[2.7519788796548728, 7.062149602182183, 4.4430130389950175]"
1703,"[1939.669797021107, -1635.2539582209556, 88.89891957944528]","[-6.461046391553439, 5.448207953389757, -0.29908970702325544]"
1704,"[1912.0300059070692, -400.12495907414325, -997.4112277816157]","[-6.367086420570342, 1.334111822838995, 3.322140057638533]"
1705,"[1289.302462270993, 1333.4095671776674, -611.6653865289912]","[-4.2958355742092165, -4.443561498454165, 2.0364828024095596]"
1706,"[2160.121588585886, -1106.3029412942099, -706.2495888155513]","[-7.199923431811753, 3.6899845264784084, 2.355014965201082]"
1707,"[1207.2937034418237, -657.2442933595687, -1221.990242724286]","[-4.026566034022088, 2.195317916229757, 4.081303985488899]"
1708,"[1136.33340994901, 480.82357175733085, -532.8379197705601]","[-3.7945151057388555, -1.6044946526591441, 1.7824733274292779]"
1709,"[1237.625993831113, -1310.300785806455, -1251.2461582717135]","[-4.136373908774516, 4.387923892904669, 4.19443299828841]"
1710,"[1050.9381990630397, -2743.850794154311, -1432.425691408423]","[-3.517161240464413, 9.19663064729704, 4.805996549854434]"
1711,"[397.91390021549154, -1889.2800893071292, -1505.4524939206865]","[-1.3333390684652235, 6.338223374521759, 5.05449552105024]"
1712,"[418.9073364580867, -2884.3425048253775, -1550.2230268572198]","[-1.40576034654573, 9.683764418835821, 5.208793054082117]"
1713,"[-105.89790338407164, -1141.9917741152035, -617.6220930230397]","[0.35236043536353195, 3.8389750103796025, 2.0805532611897597]"
1714,"[-317.6800735193621, -2168.6849545510754, -2547.7541429567464]","[1.0631095809234625, 7.29907332374576, 8.585832269852471]"
1715,"[-40.302995502764055, -1466.7230650232427, -1357.845100767261]","[0.13068087445056611, 4.941215684289396, 4.5854859968808785]"
1716,"[-582.9278157467894, -2555.347811481715, -470.31989651804156]","[1.957103111934639, 8.625792386932158, 1.5916571060798146]"
1717,"[-702.8766033681982, -881.7637709429973, 647.3787355170945]","[2.3596654995694064, 2.97628023232, -2.1762576471291197]"
1718,"[-329.5506871130411, -772.1695416882761, 1360.6684106191328]","[1.104680110057911, 2.607005811516183, -4.585394476124394]"
1719,"[-222.26168553269585, -696.8217801241642, 159.36283639005276]","[0.7449366398478334, 2.352905493434401, -0.5293088667876195]"
1720,"[-401.67904469516526, 13.438538126811256, 1957.4565544235513]","[1.3494186889094424, -0.04617838128922213, -6.633666049782707]"
1721,"[-53.19821630793102, -191.3514782314596, 974.9159159274869]","[0.17873185236456698, 0.6530148061036904, -3.3218140028667773]"
1722,"[nan, nan, nan]","[nan, nan, nan]"
1723,"[nan, nan, nan]","[nan, nan, nan]"
1724,"[nan, nan, nan]","[nan, nan, nan]"
1725,"[nan, nan, nan]","[nan, nan, nan]"
1726,"[nan, nan, nan]","[nan, nan, nan]"
1727,"[nan, nan, nan]","[nan, nan, nan]"
1728,"[nan, nan, nan]","[nan, nan, nan]"
1729,"[nan, nan, nan]","[nan, nan, nan]"
1730,"[nan, nan, nan]","[nan, nan, nan]"
1731,"[nan, nan, nan]","[nan, nan, nan]"
1732,"[nan, nan, nan]","[nan, nan, nan]"
1733,"[nan, nan, nan]","[nan, nan, nan]"
1734,"[nan, nan, nan]","[nan, nan, nan]"
1735,"[nan, nan, nan]","[nan, nan, nan]"
1736,"[nan, nan, nan]","[nan, nan, nan]"
1737,"[nan, nan, nan]","[nan, nan, nan]"
1738,"[nan, nan, nan]","[nan, nan, nan]"
1739,"[nan, nan, nan]","[nan, nan, nan]"
1740,"[nan, nan, nan]","[nan, nan, nan]"
1741,"[nan, nan, nan]","[nan, nan, nan]"
1742,"[nan, nan, nan]","[nan, nan, nan]"
1743,"[nan, nan, nan]","[nan, nan, nan]"
1744,"[nan, nan, nan]","[nan, nan, nan]"
1745,"[-417.1166338524458, 553.8097511579954, 259.5742179027768]","[1.3959444936836811, -1.8529084013535941, -0.8690007748312921]"
1746,"[nan, nan, nan]","[nan, nan, nan]"
1747,"[nan, nan, nan]","[nan, nan, nan]"
1748,"[nan, nan, nan]","[nan, nan, nan]"
1749,"[-625.678758516932, -900.2369579089062, 67.58149556187723]","[2.0976218561711995, 3.0159109763677012, -0.2278924401617418]"
1750,"[-1070.5884855005343, -68.72319457368137, 108.91634849657083]","[3.5902168106546735, 0.22787593692538533, -0.3667243552531131]"
1751,"[-565.3337983411208, 468.84023086830814, 56.615983036330356]","[1.8917279723713256, -1.5736756805577234, -0.19293569274515837]"
1752,"[982.1788834329498, -642.4635536445253, 180.79407649853]","[-3.2947205091032803, 2.1493006694688326, -0.607048097254281]"
1753,"[678.3635800436192, -1143.873067945177, 51.20323892672289]","[-2.274872460191354, 3.8297984457104484, -0.17472556906100384]"
1754,"[1369.577316446475, -1356.3961830420142, 188.73685304725424]","[-4.579631735647518, 4.534218254402978, -0.6323553105672992]"
1755,"[1183.3854698639138, -38.75123950027974, 469.8398307941289]","[-3.9454618914645296, 0.12893352184723622, -1.563320809968221]"
1756,"[1970.3251048827437, 522.8469237814561, 1076.3437273563598]","[-6.551305754075201, -1.7378217895313373, -3.56851630620354]"
1757,"[1763.2742468687356, 721.3609328505191, 1574.299346836928]","[-5.848981079455374, -2.394701878998174, -5.215748201281114]"
1758,"[nan, nan, nan]","[nan, nan, nan]"
1759,"[nan, nan, nan]","[nan, nan, nan]"
1760,"[nan, nan, nan]","[nan, nan, nan]"
1761,"[-743.1361749341509, -527.80060042694, 765.9363581878719]","[2.482817815776075, 1.7527689569278737, -2.538306533349665]"
1762,"[-685.4718935797083, -670.9885674435385, 343.1326795200988]","[2.2892792931548316, 2.2353062196256688, -1.1401562391216238]"
1763,"[-1295.3303112410883, 160.32545884371467, 361.8784698975245]","[4.3147501093466865, -0.5373276884623468, -1.2040035019462394]"
1764,"[-693.0754225175771, 1516.5932518901066, 270.445061930725]","[2.3064390471623786, -5.055211364561239, -0.8996480241405884]"
1765,"[-169.8269270908866, 670.3995885060966, 270.77608907210424]","[0.5643273566373823, -2.2346989204900396, -0.9025167234492188]"
1766,"[-118.06137520357152, -469.57542971478256, 406.8966800336389]","[0.39083602456576927, 1.5607520891995112, -1.3510409158188104]"
1767,"[-518.2081632628883, -810.6972266183324, 52.502227008314016]","[1.722443188635687, 2.692866018600514, -0.1753308803495948]"
1768,"[nan, nan, nan]","[nan, nan, nan]"
1769,"[nan, nan, nan]","[nan, nan, nan]"
1770,"[nan, nan, nan]","[nan, nan, nan]"
1771,"[nan, nan, nan]","[nan, nan, nan]"
1772,"[441.6360353445116, -614.8376813431545, -14.064100396742461]","[-1.479840132730028, 2.064735690093765, 0.04388800751551919]"
1773,"[225.3909080899684, -216.012171573881, 471.645849606618]","[-0.7517112749322175, 0.7251397455570063, -1.574990745058489]"
1774,"[96.11395530556936, 37.15470457748855, 47.47640076638752]","[-0.31776865873878796, -0.1246800991180118, -0.15959854629189207]"
1775,"[438.45204578796984, 734.4261878551782, 527.328133492464]","[-1.4580913335436758, -2.453106354928313, -1.7544449766270278]"
1776,"[nan, nan, nan]","[nan, nan, nan]"
1777,"[-625.4136854592792, 527.6503019094283, 771.4814070554116]","[2.092971249542105, -1.7615402175175545, -2.57122922730805]"
1778,"[-798.0042750380439, 904.66456869728, 785.2140706908344]","[2.6611167737824357, -3.015115497514547, -2.6128121850059607]"
1779,"[-1006.390128941959, -872.310050834485, 531.2404426818566]","[3.3536160354653957, 2.9056437922952933, -1.7671069965239912]"
1780,"[-2456.4030912328863, 1571.8919181418137, 819.5692657696854]","[8.169449875320394, -5.2336991881718475, -2.7282200558819327]"
1781,"[-1106.0823594621468, -171.70856403464373, 689.4753598218069]","[3.6801967227952788, 0.5734954827808528, -2.2948151869389974]"
1782,"[-1317.48567802377, -556.6545369422287, -1291.6812415318323]","[4.377570129944708, 1.855249493375882, 4.298919744149372]"
1783,"[-128.2137276038441, -529.8604310572698, -2666.0984326281177]","[0.427920327034938, 1.767757414820886, 8.874361036231164]"
1784,"[-597.092040362031, -107.16719217642891, -2788.088426091872]","[1.985010634712537, 0.36233359889457195, 9.275863332806143]"
1785,"[-942.8258967803241, -598.8084893653908, -3134.0602234078806]","[3.1330891886077032, 1.9994429184750382, 10.430517313042111]"
1786,"[-974.2250822191802, -599.0683601594183, -3318.1681946654508]","[3.2362194453443425, 2.0007230045007156, 11.038719856087534]"
1787,"[-851.8261285369724, -1359.8996360356098, -2754.569302514076]","[2.828120884686371, 4.530421181028576, 9.16088884711557]"
1788,"[-15.820942508014193, -765.0646406810703, -1472.0347520420419]","[0.05309468344890671, 2.5553708238273947, 4.892740489647034]"
1789,"[-919.4145040687188, -32.75451383214652, -1953.929618491522]","[3.0520542227785854, 0.12097713840011388, 6.497571724595245]"
1790,"[-81.00752796108354, 661.462767599917, -1820.7114576522997]","[0.2707492825647115, -2.1892709507385493, 6.055746230218433]"
1791,"[-685.5688050570001, -447.0097073096298, -2141.8383218153112]","[2.2787224231357817, 1.4976605216593102, 7.120698379828444]"
1792,"[-1370.7139929815173, -3000.611201797339, -2240.752737376579]","[4.555172782540181, 9.992030624861822, 7.451424445627353]"
1793,"[-1196.0371831116, -3588.4472685070596, -2904.1153683388393]","[3.9751560909226855, 11.950979913037932, 9.658488707353582]"
1794,"[-779.3576081596542, -2950.7921442145125, -2565.418878352884]","[2.591573503891882, 9.829457789122797, 8.531994322260585]"
1795,"[-1429.7000004497995, -2495.820280198865, -2709.931804719873]","[4.753623377820706, 8.31974857464549, 9.018996364235992]"
1796,"[-2204.8197140099023, -4192.754454651545, -1564.4412491759726]","[7.333592813156313, 13.969071318867615, 5.206219868840902]"
1797,"[-2462.0957045311266, -4885.045869098786, -1317.162874280405]","[8.19361243783981, 16.280889785978616, 4.385340304774002]"
1798,"[-2589.1007266548054, -4038.0054758021774, -2570.223908608421]","[8.619791948189258, 13.469116791836948, 8.572458606163995]"
1799,"[-1297.0586247730198, -4004.109200859972, -1041.6187352521692]","[4.3228225320924505, 13.360773943738806, 3.471565513170578]"
1800,"[-1309.5368327495278, -2361.234498510586, -689.9251550717518]","[4.36804722511165, 7.888622775786157, 2.2974031108294612]"
1801,"[-515.7782130909304, -2547.8525920359357, 856.4492360345506]","[1.7236972005624114, 8.515779609617187, -2.867347651354471]"
1802,"[-1296.1136929022034, -652.8428539432591, 1359.9630172206244]","[4.330281215893591, 2.194652454135129, -4.547111884444369]"
1803,"[-1748.7915473983376, -28.120103140180802, 1897.7306747161288]","[5.844839676585297, 0.11024892848519387, -6.348394772261241]"
1804,"[-2053.3138066440956, 276.5280667569186, 2750.189331092418]","[6.862981353461388, -0.9052883488657781, -9.196101876036305]"
1805,"[-824.0097612066412, 919.6880317466455, 1894.9625920776157]","[2.758319216440655, -3.052100198465471, -6.339951798673426]"
1806,"[-1416.1202866526812, 1050.0468210061442, 1709.8669194286636]","[4.741131220201391, -3.4901015727833893, -5.71488516129192]"
1807,"[2211.6266828074154, -4225.572368615477, 2463.9986829627605]","[-7.388810803909647, 14.133183851584716, -8.240481580596619]"
1808,"[-2096.9123949044656, 1098.1169188064584, 1757.976457551452]","[7.016839102848673, -3.656095514185587, -5.871205108875477]"
1809,"[571.2497818394222, 262.7375837010161, 1716.3513209411103]","[-1.9057637525765463, -0.8645575052469701, -5.731236192725826]"
1810,"[3052.688133798671, 144.50744212898945, 1344.805871742266]","[-10.205031493734637, -0.4715500570748566, -4.49297789588723]"
1811,"[-1229.7446331319215, 362.4444865386259, -651.6096054267829]","[4.118732812032979, -1.199731743850359, 2.1801401182598656]"
1812,"[-1957.4001958910108, -4887.91023776622, 1423.9300952396998]","[6.545850090631078, 16.330524986521475, -4.759676146970504]"
1813,"[-1662.5256269947567, 382.35964213980475, 1227.2584443019412]","[5.568349689687696, -1.2689748573773953, -4.103941415207895]"
1814,"[-655.0299861475445, 267.905268347398, 599.8882041700817]","[2.1965304959663094, -0.8880641494880194, -2.00645840854842]"
1815,"[844.1932927042154, 169.31648140329565, 299.10778432330363]","[-2.822046001302858, -0.5598137775482803, -1.0004187842153032]"
1816,"[59.52911588812554, -968.7861293331881, -122.62253466163935]","[-0.19607021240289021, 3.245347792115685, 0.41111849436595377]"
1817,"[-1677.6031455092418, -1296.9325255818112, 316.0411799410081]","[5.6155925928592865, 4.346572179509553, -1.055415266767087]"
1818,"[-334.72746207435716, -2113.339286983841, -720.2884446873546]","[1.1225883417126212, 7.08076825938998, 2.416268489894502]"
1819,"[-891.6944520469841, -143.26459703936567, -162.67483264997688]","[2.9899756210939485, 0.48455350823492005, 0.5502334117341177]"
