,a,b
1167,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1168,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1169,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1170,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1171,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1172,"[-4622.742241774669, 822.2571650409103, -1042.5141405273405, -4925.47062389041]","[15.456105803673829, -2.742840999680895, 3.4541739641522167, 16.421621330776226]"
1173,"[-5603.500885130327, 602.0095191251587, -102.30474682501648, 53.65555928554435]","[18.72596909878454, -2.00655531790794, 0.33273718422458054, -0.18126586375976436]"
1174,"[198.96255780205456, -2413.544913650718, 2946.8206349389943, -2928.712897418535]","[-0.6630645324699027, 7.99281582504763, -9.776063325228824, 9.737456860667498]"
1175,"[72.87403037377683, -5096.814083515818, 2233.3490838795615, -2260.252554493753]","[-0.24199150248289497, 16.860909082436148, -7.398312257222996, 7.503928510168881]"
1176,"[-2050.2515729374336, -2413.528714870033, 3894.8915649979153, -1704.6530320151082]","[6.799028985025803, 7.983232209940309, -12.894855768169597, 5.655156406287673]"
1177,"[-3508.7955487807467, -1456.9890247047538, 12442.58270532516, -2774.9434481768917]","[11.612829542934499, 4.817497209866074, -41.17508532024054, 9.190587680102242]"
1178,"[567.4188915560601, -703.962624612077, 5266.564324393223, -1907.2325052484823]","[-1.8803189901659247, 2.3273471877406693, -17.432198878029784, 6.304487322947076]"
1179,"[1911.6674207577187, 396.832217329097, 1933.8384924336663, -3536.2071235642907]","[-6.3274516220479855, -1.3167394884273431, -6.406419337707333, 11.685455586907485]"
1180,"[2013.3817294380892, 2046.0363820619518, -184.8246745153083, -7419.952871473638]","[-6.662652391939527, -6.77151555361133, 0.5987460218277725, 24.519995180956293]"
1181,"[-786.5235558487847, 3250.6258011585187, -3263.7187591799443, -4903.352261348618]","[2.6062906308440517, -10.7561805047813, 10.789743243021103, 16.222110819180433]"
1182,"[2077.0300991526374, 582.9073798314316, -687.2180110490172, -5135.014561725926]","[-6.876600065518015, -1.9281741723840082, 2.264431229426443, 17.006669834188386]"
1183,"[5512.817629342544, -109.46559870920301, -1789.1443342871662, -3046.793501598596]","[-18.272229810960557, 0.36404563909514726, 5.91537231089374, 10.091713400122995]"
1184,"[519.9413285270344, 1168.2105860942602, -981.6035228131378, -2519.5097170939207]","[-1.7192513613145015, -3.8646923393389936, 3.242297422942537, 8.339141227661903]"
1185,"[-59.666102847192, 1276.5713246120722, -1169.9346054661341, -2528.995254049814]","[0.20404700034512738, -4.221178527024127, 3.865548342880002, 8.365670490893]"
1186,"[-10.293705892366786, 1265.2832332201313, -3430.488148843706, -1953.69842227821]","[0.041907176194989966, -4.181010648336434, 11.352857631038061, 6.456137354439225]"
1187,"[-274.8747405505378, 578.5620188140417, -3953.2230742299325, -198.7538811336792]","[0.9184778369564862, -1.9086774503031347, 13.085571913471949, 0.64387436182086]"
1188,"[66.75509208894935, 58.75816081957479, -4487.747134032819, -2824.007452201288]","[-0.21424751130812086, -0.1894347034298576, 14.850267989219835, 9.330676204937284]"
1189,"[1589.6146134817734, 448.3025379314776, -1810.8586584310472, -3223.6442898510495]","[-5.256257048949664, -1.4772168721967176, 5.9928515665729645, 10.652375927635564]"
1190,"[866.1851553395877, 1017.631993274955, -2071.285203076486, 761.3224212123796]","[-2.8597357511749433, -3.3588393753928694, 6.8520884898115195, -2.5254254710298816]"
1191,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1192,"[1142.5108996927152, 797.853976435824, 232.94965729803144, 1117.9248929301618]","[-3.7686780298234135, -2.6268493888994433, -0.7697460986362568, -3.699932964897474]"
1193,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1194,"[-9.029164026879629, 1049.968610006779, 219.75435585575477, 885.1951072969701]","[0.032081643592866756, -3.46607841766118, -0.7231833066247931, -2.9445817709647155]"
1195,"[-166.8213594432222, 884.2069519271264, -774.416368328542, 539.9821779985278]","[0.5531471404736599, -2.919257781180445, 2.5699579249104656, -1.8003502963910833]"
1196,"[-368.6926674418866, 1792.1481357398861, -528.5387757162018, 742.3083012302554]","[1.2181420906672746, -5.918464494489685, 1.7542152769116348, -2.4705747311746946]"
1197,"[218.60600817715002, 1195.9362099503107, -335.5591759114419, 1806.3949150369676]","[-0.7259436854281416, -3.9507009868311638, 1.117062121044233, -5.987361137300976]"
1198,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1199,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1200,"[820.9650717046535, 317.30465319475303, 1346.500147072454, 507.4148750088454]","[-2.722119923210012, -1.0471171307975609, -4.448538123579345, -1.6827112675167546]"
1201,"[3380.22354839306, 1372.4878697261622, -856.8847882317195, 127.19049418387831]","[-11.182732451618497, -4.53441851795422, 2.8351965395541767, -0.4251874033870212]"
1202,"[5078.593781895267, 756.0404200313435, -1362.1957681399426, -948.638738743537]","[-16.81201945113673, -2.4964947337881154, 4.510314347882008, 3.1371588447640697]"
1203,"[2976.1047618556927, 33.071589567625004, 442.41731705591764, 1436.323897727732]","[-9.854872971664667, -0.10373688946288105, -1.4596051764195255, -4.75935216014688]"
1204,"[1710.4024170882963, -1095.9473616067721, -774.0076176848735, 674.0346738018185]","[-5.671875108568394, 3.629303720051242, 2.560726244867257, -2.235386042917551]"
1205,"[1319.5388921651745, -1886.989284645574, -2076.2285979808244, 631.8222999533093]","[-4.378128567214063, 6.248098145620215, 6.861236677305277, -2.0938758981280055]"
1206,"[1855.6274205702832, -2095.2519516856496, -2394.29917857999, 432.76261806392887]","[-6.149121104584584, 6.9367759029079075, 7.908163502664992, -1.4325855252304025]"
1207,"[1749.2287846416446, -2789.1244326955134, -3129.945800080049, 1226.4360166152358]","[-5.79579568628326, 9.224849500762048, 10.337453062180705, -4.055042568119372]"
1208,"[2921.5928664688654, -3886.3338929124493, -2651.2062433564374, 1462.55895261147]","[-9.677114750404863, 12.848842000089318, 8.753564355187441, -4.8346173969428206]"
1209,"[1906.9161565263255, -5330.304900736339, -2494.2961323130185, 1232.2108276549015]","[-6.313260536606392, 17.611824733273288, 8.232401316556187, -4.074045660453645]"
1210,"[633.8421331326145, -8970.223827136293, -4158.017618346069, 1633.5530227827126]","[-2.1009448648780706, 29.6301300288904, 13.723002314446532, -5.395600814032066]"
1211,"[-786.0374415405021, -2914.253357667679, -3066.947110186617, 654.5742111720643]","[2.5928643534419247, 9.621586464242343, 10.125961858879641, -2.16242155942946]"
1212,"[-1025.0574834576876, -1954.663303369407, -1413.3561145712083, 459.9639115597643]","[3.3805483619099492, 6.449431906102699, 4.667247739000844, -1.517568670718479]"
1213,"[1556.4245767829625, -2584.313574279812, -759.7935545393948, -482.5811576186444]","[-5.1432467682841105, 8.527155223733226, 2.511119061086144, 1.6025090761360865]"
1214,"[1437.7993780078398, -184.46017431318265, -2495.8386771091214, 3116.8033471723784]","[-4.747343940097735, 0.6032404495388856, 8.2382322283448, -10.28436833515859]"
1215,"[-170.43107086382187, 916.9280765807345, 1857.4305140972988, 292.3546960697449]","[0.559644514203187, -3.0349603386519144, -6.126311160105566, -0.9573260459550503]"
1216,"[-1575.5552383151094, 2015.9673223073205, 2109.9535562664096, 1677.1383712296276]","[5.193385394496076, -6.660918737395338, -6.96198642237177, -5.530173106229202]"
1217,"[-643.7143542466287, 2384.5881920764236, 1776.404228012715, -877.356805933191]","[2.117309521496896, -7.87324200200496, -5.8605255851823115, 2.904083680285295]"
1218,"[-689.9352169301873, 1896.5904701423744, 2403.256761800418, 3171.3540628513842]","[2.26800759509882, -6.2681411685853075, -7.927502465494739, -10.467111347303469]"
1219,"[-1776.3896478894358, 1138.7919599933543, 1599.1180562446737, 1825.6779167320465]","[5.8433637815485735, -3.764803572106244, -5.278910691477582, -6.023728750097174]"
1220,"[-1791.139441934865, 48.9486750196505, 622.7982658559911, 1940.6147225977595]","[5.894549203557925, -0.16994978634379623, -2.0615815014598606, -6.4081434917163795]"
1221,"[-1955.378483517503, -1348.8852082980857, 110.61699545564615, -2105.345160622448]","[6.436905243739415, 4.4405861322561835, -0.3751661426831253, 6.959490767305921]"
1222,"[-413.23639471626456, -60.7973927867031, -1127.71762082774, -194.49120433918614]","[1.3566499271247723, 0.19222378434932386, 3.7098408370361993, 0.643561647200525]"
1223,"[1772.0503431452958, -514.6655439385304, -427.04880468464455, 858.0597486719079]","[-5.850731382473789, 1.6891208920966965, 1.3941853768849684, -2.8393966584779498]"
1224,"[3629.369717694455, -583.4603831158472, 173.06096358202055, -326.8750179214518]","[-11.98141767488188, 1.9179802552002825, -0.5881025526936374, 1.072433101038543]"
1225,"[3069.9882734485664, 408.80958079554034, -466.78791352602735, -3580.293775823571]","[-10.137988874277228, -1.3573581546532876, 1.5218682760357887, 11.825233613810934]"
1226,"[3256.519108020045, 3506.641294378509, -1603.0690004641176, -815.8608017252232]","[-10.756487718654888, -11.581880688635108, 5.270728765967481, 2.6846303336743564]"
1227,"[4361.937219690854, 3362.42824243082, -333.62219055659347, 1051.5334377519266]","[-14.410178181321204, -11.103279320055425, 1.0799520860416092, -3.495599156132737]"
1228,"[3869.1603926473367, 2296.098149950383, -904.8656554227872, 3502.9100567198775]","[-12.791824486509883, -7.585925844717202, 2.9661547155329386, -11.615875164556876]"
1229,"[-2503.126348374011, -154.85200326048562, -1131.7722922480839, 1158.7563696161476]","[8.27041789162033, 0.5102668966664589, 3.7214681286071984, -3.8604132370085615]"
1230,"[2572.762341551789, 4018.762599691853, -464.68872466245864, 152.66599475994624]","[-8.51209392264572, -13.286185461971685, 1.515613672352742, -0.5316322354982517]"
1231,"[3466.0515799040677, 362.70957321132914, -666.5808679213976, -762.7107728359047]","[-11.469952550636465, -1.2014058197141317, 2.1846311742537865, 2.4980758265012115]"
1232,"[-2316.967725043827, -860.4868214919248, 473.4238572768082, -2248.5885672241693]","[7.667534800947214, 2.842628875534515, -1.586482190307884, 7.424536623804236]"
1233,"[1405.439553487275, -126.95446985136712, 2081.879263448807, -935.9918735103911]","[-4.650196000787044, 0.4185158396642824, -6.915565035718264, 3.070352352575782]"
1234,"[-769.8420997991814, -1686.01460009926, -1626.964002192185, 618.2177739655502]","[2.5479356630587358, 5.5793989504438075, 5.362985734804107, -2.0808705360021724]"
1235,"[5443.443100113532, 934.7193617326745, 3314.1387011204033, -183.11417117177086]","[-18.02828110175642, -3.1020391337238933, -10.998983847694495, 0.574808199245303]"
1236,"[1635.987423532742, 1463.9821764714725, 565.1057545403349, 1313.4554049980297]","[-5.421268256461589, -4.849951715908678, -1.8964357653117558, -4.391213586496229]"
1237,"[-261.5132802688885, -1425.3873528348367, 888.3652843313263, 319.0092799079209]","[0.8692385676232126, 4.724802532196533, -2.9679717490599353, -1.0927189334204763]"
1238,"[-217.2105448600921, 1225.8541992796463, -2309.109585955655, -1645.6058991524974]","[0.724145443208932, -4.061601006686447, 7.63286498002349, 5.436259168222741]"
1239,"[-318.0394384877943, 87.66567067482885, -1672.8088183247899, -2413.8575684535754]","[1.062463728723741, -0.2836552051861117, 5.530535610980593, 7.994021544364203]"
1240,"[-6059.286155181318, -2512.2469172543174, -2532.1534009739216, 818.9572184244527]","[20.160805001584567, 8.350278846795723, 8.405747091429186, -2.7541366048102827]"
1241,"[-2230.575767204145, -2000.9007603254688, -1568.3051857926214, -1836.6290817450347]","[7.421153762905934, 6.656238449820474, 5.191197372103278, 6.084433628790911]"
1242,"[529.9162945598626, 2362.098410141131, 889.5039456857531, -3057.877365996905]","[-1.7519958948439789, -7.850908933181293, -2.978932525017924, 10.154887711845607]"
1243,"[1950.8920781717763, 4791.056506967543, -661.628105337511, -3624.740537853874]","[-6.483037623681694, -15.94066342058139, 2.1778566977345566, 12.055010800045]"
1244,"[-6116.3999303021055, 2500.889411032989, 96.955495597581, -2132.036394391211]","[20.371549637768776, -8.313373399597088, -0.34297803413836137, 7.088396555069053]"
1245,"[-2838.9501812643584, 820.1696902147241, -2122.09099723048, 741.5540115901803]","[9.466364030980058, -2.728693334948012, 7.037357282687549, -2.4656103516392625]"
1246,"[-1951.406927050784, -219.52560639888864, -1954.4791969999505, 2236.172540639879]","[6.49956189691263, 0.728373637048622, 6.477961261677029, -7.428506670626291]"
1247,"[-19.016446793847297, -969.5715980095391, 890.7318902888592, -875.1228694701174]","[0.07196623742492228, 3.2287203164627654, -2.981551804217887, 2.9231899430930093]"
1248,"[3990.5547262840173, 243.16264465919542, 398.99679889927455, -1687.051006364166]","[-13.275897242349107, -0.8110820604508544, -1.3448365049298872, 5.625944954151128]"
1249,"[4291.4643023756325, 472.5526402674512, 2088.915176463822, 2142.5537541065833]","[-14.27108750285323, -1.5717170589850913, -6.969529889681494, -7.107799075897686]"
1250,"[-923.56283261647, 1215.5365253981702, 1354.3527536391416, -3512.4452247847967]","[3.080230337282821, -4.045880055247878, -4.523124476730217, 11.703921371062627]"
1251,"[-595.9776462220334, 199.25738759410493, -614.8856025302363, -701.0242610101864]","[1.9954615065117896, -0.6669361626638579, 2.033452599648886, 2.3489016313355315]"
1252,"[1037.112873574458, -1575.1588594280006, 2361.859560519537, -3939.6321081263272]","[-3.4550268195571134, 5.243252796744293, -7.873404207900367, 13.126368777909637]"
1253,"[310.4074139196494, 1102.6355229087048, 453.35760667864065, -337.640599513025]","[-1.0303920952437116, -3.673341849727419, -1.5221597271276217, 1.133808226249969]"
1254,"[388.2235851176469, 2620.8888686905043, -131.1150003032877, 7547.68918753986]","[-1.2917778594393163, -8.733340458127977, 0.4237813707957987, -25.15697500772258]"
1255,"[609.0301822481076, 1363.6046514405982, -975.8182054981409, -24.05841640792986]","[-2.0263571631232233, -4.540449537736328, 3.2363491043623442, 0.0802019794152059]"
1256,"[-957.8975754751787, 3145.8754217319424, 163.54360075520168, -1889.937829754114]","[3.1913604208714794, -10.478008754985934, -0.5608222937643867, 6.295245695764912]"
1257,"[-1424.0233121431495, 3519.823796450561, 1648.369062834013, -2749.6728818081338]","[4.744765363852144, -11.714963759640447, -5.507085761287625, 9.15695867189207]"
1258,"[-773.9180550002943, 3678.9053767967043, 2844.831039505206, -1891.8841980338618]","[2.5787951740062263, -12.245361928101035, -9.488936102775181, 6.2936727647560895]"
1259,"[518.9776882584162, 523.612877892242, 2678.3710493627946, -3617.943848527324]","[-1.7230294609617849, -1.7424138062649144, -8.933105252676823, 12.038590527145159]"
1260,"[1272.61614362474, 591.3446705684208, 62.673111355160465, -3959.4917124305775]","[-4.227646252149697, -1.968426632141127, -0.22303014197181653, 13.169667612029576]"
1261,"[551.2124610183672, -2775.08318542902, -2929.70701085028, -3495.870687152682]","[-1.8269171617926194, 9.24100651912158, 9.74364089098372, 11.625514219715424]"
1262,"[340.6011128642415, -2099.4370346062556, -2104.641265473166, -1368.1351445173602]","[-1.1239935727596475, 6.990064922177631, 6.997628282097728, 4.544702171884125]"
1263,"[1379.5047205255903, -1169.5604716911728, -3091.538672919444, 68.40171875625046]","[-4.585693593036, 3.9004556085383704, 10.285825882515502, -0.23192059721652458]"
1264,"[-1636.3356103031565, 1845.0232067542406, 2964.971909169644, -1687.1310455380087]","[5.451649576532655, -6.135600371593144, -9.873368478363545, 5.611049162482724]"
1265,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1266,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1267,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1268,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1269,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1270,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1271,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1272,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1273,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1274,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1275,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1276,"[1955.6598458629194, -2330.6069104787503, 922.4694994265489, 3701.170647686876]","[-6.464698986335043, 7.739106829340607, -3.070507983592054, -12.29890051206626]"
1277,"[-1258.8856140956552, 2767.040001350815, -1426.9098753773947, 244.50666478882223]","[4.19677229815866, -9.166588873802278, 4.732875959862265, -0.7943278265702467]"
1278,"[-1203.5456327060685, 2853.6576258759696, -1830.960017928973, 4848.6713175592]","[4.011832326600549, -9.451889273332558, 6.068956774151049, -16.111876945884777]"
1279,"[-601.627419334252, -3060.665242656657, -5865.294538817112, 6988.129962366884]","[2.009964330979047, 10.147402447789503, 19.47773692414767, -23.227257257768137]"
1280,"[-993.7107638813865, -3588.6984191056936, -3330.3399847275637, 2775.428029392035]","[3.3112531631667563, 11.923673005408824, 11.054196904976932, -9.211144169995668]"
1281,"[-3853.401334099696, -4186.566385882618, -3362.633337597979, -2808.4769238857643]","[12.80328971338923, 13.905196696630664, 11.171028409746997, 9.373344040309215]"
