,a,b
1187,"[4367.5445582346165, 1835.898382803209, -4615.530530152837]","[-14.450781180048573, -6.073381443675417, 15.26701388175369]"
1188,"[-2233.483254332355, 2667.7275221898662, -7148.975127463995]","[7.3862942338453355, -8.830935498793268, 23.641255357015154]"
1189,"[-2682.141820836184, 921.5135918763152, -5897.801985706559]","[8.868958791005577, -3.0470156618942, 19.49016342339716]"
1190,"[810.5479910360384, 1004.08367872945, -3971.0152617278823]","[-2.6807362728067075, -3.3094378802585065, 13.100089542255365]"
1191,"[nan, nan, nan]","[nan, nan, nan]"
1192,"[2130.0001301165366, 3053.613423685685, 2863.944718351897]","[-7.054060168142486, -10.095136231278154, -9.445720106423185]"
1193,"[nan, nan, nan]","[nan, nan, nan]"
1194,"[995.9672862805512, 859.2376363276468, -2355.2840966887215]","[-3.342056389178434, -2.8686582205524336, 7.8281216923768575]"
1195,"[1062.845885817247, 1490.6049105098753, -2434.1601228329278]","[-3.5679104131998916, -4.983479904793118, 8.101773762522619]"
1196,"[-428.85914706364696, 1255.7209456598653, -3246.889320255612]","[1.4258376872866174, -4.196035019490549, 10.800102189967244]"
1197,"[-492.64358293213115, 2365.692162521385, -2139.7010230309147]","[1.633479716508492, -7.885818805852347, 7.128431912408901]"
1198,"[nan, nan, nan]","[nan, nan, nan]"
1199,"[nan, nan, nan]","[nan, nan, nan]"
1200,"[531.8443941381196, 3046.990534497356, 270.3549283700692]","[-1.7698644545401068, -10.123182273234564, -0.8889448637096421]"
1201,"[317.209118858787, 3364.7144654787535, 1924.061935905948]","[-1.055216996074593, -11.145121660651341, -6.359676008204738]"
1202,"[4.794262573663409, -449.1997718560938, 1705.0262639542207]","[-0.02076612584348487, 1.4911020863617572, -5.651693144971313]"
1203,"[-1371.3087639299988, -2223.6808014289422, 838.8610937655475]","[4.544384731853007, 7.385777168538394, -2.783990425424115]"
1204,"[-1229.744265776538, -439.9479194364171, 707.6744144183276]","[4.074831023999701, 1.4612160259797282, -2.3461920737692323]"
1205,"[-1383.234143498982, -1520.6636277437995, 891.9199292740475]","[4.584198211260788, 5.049671691791292, -2.9593542179603842]"
1206,"[-573.8838477344034, -968.3723682632634, 585.2771690502635]","[1.8960062479665634, 3.214251846643671, -1.942810316900709]"
1207,"[-414.5063080172679, 707.462699094243, 520.9128117885585]","[1.3649432951812381, -2.3511428192111996, -1.7291317930888521]"
1208,"[98.31271006455576, -970.6406864299056, -44.49671272964703]","[-0.3355206273355016, 3.2189784197903815, 0.1438825462107316]"
1209,"[302.8253447288788, -1184.8427495222875, 103.40627159105829]","[-1.0125978854315563, 3.929567170581979, -0.3499249124288292]"
1210,"[-342.7378468786641, -893.777416858904, 830.010030788267]","[1.1224938550501584, 2.9605216044830867, -2.7583989001703713]"
1211,"[373.1089523580878, -1150.393903448723, 406.5198509364832]","[-1.2457988022154587, 3.8065321741542757, -1.3559122624625817]"
1212,"[976.483868191232, -1530.6786582946152, 771.84657061764]","[-3.240637253557305, 5.0599807087555515, -2.5663912588183906]"
1213,"[963.6868554765996, 742.7266483512145, 1065.2750828739192]","[-3.195743892295984, -2.455678882662138, -3.53723735940913]"
1214,"[2251.6787908353854, -1973.440067042921, 1276.0899441286517]","[-7.450988153493539, 6.51797015860842, -4.2359688804438]"
1215,"[2437.352812569423, 676.0142727280705, 2010.832305233187]","[-8.063903845002631, -2.2416465681073827, -6.667788929823983]"
1216,"[1883.3228441681074, 1321.7068596772053, 947.5774774726283]","[-6.231692805297525, -4.379888105421933, -3.156584255975823]"
1217,"[2073.0673467879938, 1123.377788912498, 1892.4326368932]","[-6.858304317616136, -3.72139000571165, -6.283249934429065]"
1218,"[3874.5989853203882, 1658.2671843147837, 2802.5512901664624]","[-12.814964249825325, -5.489529829425134, -9.294533925170716]"
1219,"[1906.8633280483707, 886.132554832744, 2449.0309271723877]","[-6.3117291879701565, -2.937102520935774, -8.129471603589472]"
1220,"[-649.2668117300194, -177.34183381493773, 2363.6678755424487]","[2.143286982132285, 0.5783365943140476, -7.8464519235924195]"
1221,"[-128.36403051562212, 2641.2596788018946, 2825.254159639219]","[0.4188872128981798, -8.746469242296719, -9.370372236946093]"
1222,"[-523.9237032873529, 1375.3197173797676, 3080.140998091757]","[1.7260367317151066, -4.560259201100681, -10.216653877381807]"
1223,"[-1616.9969603563538, -752.6003522468907, 2444.1537974124717]","[5.345410715298441, 2.47470703520869, -8.114166017254115]"
1224,"[-815.8032893384441, 814.9303453305953, 4483.046454087476]","[2.6889784972643085, -2.712955375187225, -14.862147212248548]"
1225,"[-118.23845952624511, -1853.0985162037275, 3268.216121456755]","[0.37810072770522146, 6.111945958232807, -10.847994215464045]"
1226,"[2823.488253177038, 298.0013618746608, 2294.244517974767]","[-9.370149610789811, -1.0051512671073386, -7.620944224217295]"
1227,"[-1132.3776075476108, 1037.6849522410407, -4388.645074355899]","[3.734538452899327, -3.456207015246835, 14.519306759142498]"
1228,"[-207.28020837952127, -521.4202923924666, -4315.873531023554]","[0.6670290409889577, 1.7053344202501803, 14.282703689508828]"
1229,"[-3509.9709429047766, 1919.1814938612995, -953.1200483018027]","[11.613349301383733, -6.385947649244903, 3.1414666294796776]"
1230,"[-1799.564650725956, 972.8772748892333, 5132.399463662491]","[5.947255330823713, -3.2533590473127614, -17.03434253366318]"
1231,"[-2658.4709375483617, 4454.209061914739, 4717.726915113102]","[8.791510682223581, -14.807403631706359, -15.663745314718225]"
1232,"[-4257.437315514466, 3587.3915641664007, -4497.911561239276]","[14.097249722172169, -11.929721242742787, 14.905255382226969]"
1233,"[-4712.093103689704, 965.0524460796618, 5031.332312076585]","[15.60618481420397, -3.232344958701417, -16.708414129532276]"
1234,"[-5815.599359320877, 670.0670798931912, 3533.033594083363]","[19.292102873777402, -2.255532819688861, -11.733752801387944]"
1235,"[1250.1844978436238, -1185.2531288277537, 1542.6981886181245]","[-4.186088008125541, 3.912318662472929, -5.1308342181725894]"
1236,"[4971.600260691959, -2065.5339803972233, -824.2009871221759]","[-16.5617698896733, 6.836266302039894, 2.732382922271996]"
1237,"[68.56954775787702, -692.209485657355, -2270.5365580437856]","[-0.25843953454408575, 2.2743727708683377, 7.544736471535655]"
1238,"[875.1259483587106, 836.6584458344757, -140.04136094831173]","[-2.9383923685892612, -2.8017166401589093, 0.4680147290869718]"
1239,"[3733.1888567419915, 1305.3300411075243, 2174.318599032656]","[-12.438505998152385, -4.357157488768087, -7.220910746924802]"
1240,"[4032.856840930354, 9178.787925646275, -2991.5179089220787]","[-13.447489620750304, -30.539899188771738, 9.944169607121843]"
1241,"[514.0109651388684, 956.8012912713375, -1650.7920472039777]","[-1.7290908066011013, -3.195210138546197, 5.497531785759324]"
1242,"[-664.4207409840362, -9355.438766465993, -3118.6323982909444]","[2.197692470081286, 31.147931228338518, 10.38279930681247]"
1243,"[1089.0071370287185, -257.4959948929675, -3118.4266996318797]","[-3.6398548779083804, 0.8591435811920713, 10.375729420360331]"
1244,"[4800.426048409523, 9259.112152181473, -2963.822993728094]","[-15.982713633184318, -30.798675230435464, 9.86208609229978]"
1245,"[-4048.6383877935614, 652.4827054288427, -2785.4564799087248]","[13.467401859528378, -2.1580420214139977, 9.270410486087897]"
1246,"[2891.5125223837445, -6162.183392856261, -1365.4481388270399]","[-9.616212314800219, 20.507045510916754, 4.549327755804854]"
1247,"[-1036.371368220637, -3114.4102676394828, -760.2915870137509]","[3.451713480298673, 10.380327391540764, 2.540223468906725]"
1248,"[-2840.076923116237, -6663.4704750382325, -590.7068812690006]","[9.468428298997969, 22.179827209495617, 1.974928748958001]"
1249,"[-2244.8258919134314, -4941.157942616288, 319.9284144305167]","[7.479474289410242, 16.441568664931726, -1.046218973294832]"
1250,"[-6083.360742108817, -7998.954213628831, 256.30703412776217]","[20.261618284677084, 26.605611621727984, -0.8350783613289186]"
1251,"[-4452.026908886116, -11952.673764953586, 2470.946372108586]","[14.836161854798485, 39.79874240096828, -8.180866496117153]"
1252,"[-2986.2335565137423, -814.4067928836811, 970.7754317869087]","[9.953942707439532, 2.7234612182977904, -3.2085882711742246]"
1253,"[-3357.828176139846, -2843.2059262198513, 2313.7044663957518]","[11.198810030933386, 9.468042220925268, -7.659697924687017]"
1254,"[831.3811567577029, -4122.905272092943, 2139.973527988475]","[-2.7695654172782915, 13.734420731740876, -7.094317837498479]"
1255,"[198.21431857367247, -3364.0757236526415, 1656.1899759321498]","[-0.6611304173339766, 11.201315732731079, -5.489979257394826]"
1256,"[1053.668637210411, -2909.293739566536, 1723.6654148601888]","[-3.5175040407265543, 9.687103860601393, -5.717684731258273]"
1257,"[-214.03066025845322, 566.477654061765, 2742.982628818672]","[0.7029988222386985, -1.8825263294947894, -9.098992658694193]"
1258,"[-4838.1468486609565, 971.2748833327059, 4898.561277782267]","[16.09891890865811, -3.2321049057085562, -16.23382110529127]"
1259,"[-7836.258302237091, 284.3932659054452, 3010.9925611580493]","[26.05684160642268, -0.9516921116337055, -9.970062378721792]"
1260,"[-4898.295444595679, 292.27602155071355, -3272.3695719171196]","[16.26262447692344, -0.9795000850066103, 10.834769368343855]"
1261,"[4754.588270861194, 2986.6806494663356, -9069.305648319343]","[-15.775200745849284, -9.907858671443398, 30.001581517435937]"
1262,"[-4704.854707945152, -1327.2194203971965, 1204.3969249696975]","[15.574249661196765, 4.379979521442677, -3.9671850703151854]"
1263,"[4558.68732633513, -666.4098831762934, -2097.055895438283]","[-15.129945795869899, 2.200369951467847, 6.9775189747377295]"
1264,"[-1862.1709400110917, -1675.1322437249603, 3343.955966256845]","[6.202570746223272, 5.584755779849073, -11.206550569982204]"
1265,"[nan, nan, nan]","[nan, nan, nan]"
1266,"[nan, nan, nan]","[nan, nan, nan]"
1267,"[nan, nan, nan]","[nan, nan, nan]"
1268,"[nan, nan, nan]","[nan, nan, nan]"
1269,"[nan, nan, nan]","[nan, nan, nan]"
1270,"[nan, nan, nan]","[nan, nan, nan]"
1271,"[nan, nan, nan]","[nan, nan, nan]"
1272,"[nan, nan, nan]","[nan, nan, nan]"
1273,"[nan, nan, nan]","[nan, nan, nan]"
1274,"[nan, nan, nan]","[nan, nan, nan]"
1275,"[nan, nan, nan]","[nan, nan, nan]"
1276,"[2611.781639984521, 5205.55080417924, 5806.195390440902]","[-8.669519751511999, -17.340413723899392, -19.322129395942213]"
1277,"[-366.38888393074336, 3445.225959435453, 4031.91267560546]","[1.2583575822995388, -11.479522485833531, -13.415591898453044]"
1278,"[-4929.444063974967, 2706.9917327345497, -4054.6851919133264]","[16.466086218297335, -9.017636380028245, 13.53600023369493]"
1279,"[-1671.349968229451, 2007.9909823376413, -185.54532848356084]","[5.605022073860989, -6.689714730411326, 0.6359648909901063]"
1280,"[-1040.7469518894604, -294.5118980793546, -5191.412287314075]","[3.501982025219533, 0.9864052018088211, 17.329392184745863]"
1281,"[-902.2984666783996, -552.9600444186813, -1125.9742587153914]","[3.0390219557145497, 1.8480955027574228, 3.766381622576527]"
1282,"[-147.7783900940253, 3040.5520843236154, 657.7033361686653]","[0.5201343372650511, -10.140316877725803, -2.185522178951606]"
1283,"[817.0999614989037, -10436.684224655759, 639.8961472327767]","[-2.702893880372014, 34.83548151154404, -2.129854833281948]"
1284,"[1436.007529799389, -4835.8756637853085, 2846.7414632189125]","[-4.772662785872237, 16.145531678038203, -9.492762335855613]"
1285,"[715.0028551337724, -1846.1041315469606, -331.38360277227144]","[-2.369441433412193, 6.165296589169609, 1.1066343477878104]"
1286,"[971.9788394305127, -1306.1594057113846, 1609.6396258926297]","[-3.2288479051500074, 4.359735017318489, -5.367723631391311]"
1287,"[1749.8982486165844, -932.9436105113205, -4223.949974739414]","[-5.821121553394639, 3.1074754805787403, 14.09203155144437]"
1288,"[-275.03761162200635, -1420.5847750533505, -5511.375614723402]","[0.9308861136573032, 4.728098098146823, 18.344704237216238]"
1289,"[947.8016107427239, -4586.978117940767, -6436.778051053143]","[-3.1361751783039633, 15.222072324067145, 21.387851900934887]"
1290,"[1811.1450280150616, -3187.60014878274, -7515.863539474985]","[-6.0000909716079525, 10.562237617850288, 24.96252757910111]"
1291,"[2124.5395577890035, -1705.6834300471778, -6424.985312230799]","[-7.033685107438464, 5.6452776871906, 21.281314451579235]"
1292,"[1082.819017249256, -432.12455672151276, -1941.352110869045]","[-3.577326364050166, 1.4266408509969821, 6.454097224670749]"
1293,"[nan, nan, nan]","[nan, nan, nan]"
1294,"[nan, nan, nan]","[nan, nan, nan]"
1295,"[nan, nan, nan]","[nan, nan, nan]"
1296,"[nan, nan, nan]","[nan, nan, nan]"
1297,"[nan, nan, nan]","[nan, nan, nan]"
1298,"[nan, nan, nan]","[nan, nan, nan]"
1299,"[nan, nan, nan]","[nan, nan, nan]"
1300,"[nan, nan, nan]","[nan, nan, nan]"
1301,"[nan, nan, nan]","[nan, nan, nan]"
1302,"[nan, nan, nan]","[nan, nan, nan]"
1303,"[nan, nan, nan]","[nan, nan, nan]"
1304,"[nan, nan, nan]","[nan, nan, nan]"
1305,"[nan, nan, nan]","[nan, nan, nan]"
1306,"[nan, nan, nan]","[nan, nan, nan]"
1307,"[nan, nan, nan]","[nan, nan, nan]"
1308,"[nan, nan, nan]","[nan, nan, nan]"
1309,"[nan, nan, nan]","[nan, nan, nan]"
1310,"[nan, nan, nan]","[nan, nan, nan]"
1311,"[nan, nan, nan]","[nan, nan, nan]"
1312,"[nan, nan, nan]","[nan, nan, nan]"
1313,"[nan, nan, nan]","[nan, nan, nan]"
1314,"[nan, nan, nan]","[nan, nan, nan]"
1315,"[nan, nan, nan]","[nan, nan, nan]"
1316,"[nan, nan, nan]","[nan, nan, nan]"
1317,"[-2026.749206064745, 4386.685157795052, -2238.5215362032927]","[6.7627047831458205, -14.643782737380102, 7.460538736586976]"
1318,"[-132.70815184805457, 5670.183110017092, -2781.2974317586004]","[0.43873929133633566, -18.903163217858207, 9.257049132862669]"
1319,"[-3684.3444803018683, 6807.390651245316, -3840.9219484659625]","[12.284863637999589, -22.66742515823955, 12.763787272467512]"
1320,"[-1858.366356860852, 3025.85097119209, -3620.040350996898]","[6.182748888546496, -10.04777551361137, 12.032778489138149]"
1321,"[-1929.0130757533504, 3198.001977651393, -3272.004039276944]","[6.407280715836903, -10.608607192096557, 10.862800296005416]"
1322,"[-2020.8654704377957, 3663.9524166935676, -3930.8652636501706]","[6.70165642746274, -12.135168965677373, 13.018800893270644]"
1323,"[-699.4823398391659, -13119.480688787753, -2849.196454488015]","[2.3185365128516615, 43.47165321161717, 9.438893202546401]"
1324,"[-1178.0171499027135, -2884.0759100146574, -2180.842345865368]","[3.9021261468116237, 9.571899019817465, 7.224652362710862]"
1325,"[-4960.663571852492, -1421.6424286982096, -836.8168736129212]","[16.435202716776576, 4.727609977800994, 2.784964065853739]"
1326,"[-1073.901063518732, 3383.9674604481916, -1537.1107750338185]","[3.566735192607506, -11.200158333926565, 5.09443119084577]"
1327,"[977.2870322595185, -1413.875736298105, -2313.4192551646074]","[-3.241659838465496, 4.709727793839552, 7.668399108704886]"
1328,"[nan, nan, nan]","[nan, nan, nan]"
1329,"[6435.975435645671, 326.7757416778401, -4270.0041648377955]","[-21.416925298679505, -1.0778491945417779, 14.14198023278062]"
1330,"[1891.4290732243621, 47.41470891659721, -5397.616145331812]","[-6.265600126668696, -0.15091213212292037, 17.873749536019723]"
1331,"[1772.6795201515265, 3391.348748709372, -5950.1169984220805]","[-5.873474851345551, -11.23209554026721, 19.700299685533754]"
1332,"[-4300.673761278866, 3651.241791542253, -6609.694912317224]","[14.242354001722191, -12.088637255759528, 21.87904175980935]"
1333,"[-2884.3078505711496, 5120.278465645746, -9499.449468046736]","[9.54940194573279, -16.962581927667507, 31.42748382865282]"
1334,"[4166.887443941684, 4533.246481032407, -8078.363690506392]","[-13.81276915627369, -15.021483240164034, 26.693470108051525]"
1335,"[-1618.7613834442147, 1807.5914854918265, -7951.443491116584]","[5.355355727475238, -5.982416251658701, 26.27446789120802]"
1336,"[nan, nan, nan]","[nan, nan, nan]"
1337,"[2349.2719400709957, 1271.210069697873, -3595.6443677024768]","[-7.818105828212773, -4.226644747667368, 11.926357955627205]"
1338,"[201.2698723103023, 908.3087146032053, -3073.047739260082]","[-0.6893430406274351, -3.037284347383844, 10.229465540221081]"
1339,"[-763.0711470999205, 1522.9387936992193, -3295.129014958192]","[2.543972084174166, -5.101782003205109, 10.97786151622398]"
1340,"[1171.1721208284728, 1991.4885042998812, -3679.290131066275]","[-3.93059830525889, -6.6489793820387755, 12.233219016970924]"
1341,"[847.6307180618187, 2309.0803204096856, -2881.563602109497]","[-2.8313506469412326, -7.698504560967206, 9.585568786228707]"
1342,"[30.472703366611622, 2976.4393834877205, -2060.900029118563]","[-0.10461850352808193, -9.909033193246227, 6.857135909008224]"
1343,"[1194.5830316316074, 2460.1945538417044, -1627.9886975394352]","[-3.9790312469910374, -8.190774668325911, 5.419873669074928]"
1344,"[-736.5119080765118, 3915.7688580492904, -2404.185058599216]","[2.444743145763388, -13.026513332416512, 7.997255481353745]"
1345,"[nan, nan, nan]","[nan, nan, nan]"
1346,"[nan, nan, nan]","[nan, nan, nan]"
1347,"[-2347.099348701869, -4588.314413044875, 890.2069451056974]","[7.78158997641197, 15.235995506630772, -2.9559401046218694]"
1348,"[-1766.9717129697806, -3249.409792339796, 146.9257489748728]","[5.851479246085339, 10.790886422861107, -0.48600669732028445]"
