,a,b
1173,"[5444.633784654315, 1615.3287683967026, 5097.81964805623, 2058.0427516370564]","[-18.171445955489457, -5.37983054081333, -16.913503144494452, -6.878697831496586]"
1174,"[-773.3104847724031, -820.7718191194318, 2494.9010968407506, -2381.004749707742]","[2.6005850587634427, 2.709157384423411, -8.265346055100638, 7.942586144685813]"
1175,"[-4070.4329068018246, 3472.882710032792, 7904.31573844964, -2212.0472954974116]","[13.557272930254266, -11.485941598735803, -26.134939097561187, 7.427648526694375]"
1176,"[-3358.7760711926344, -3088.1932479999605, 747.7411835391263, -2000.8671793124083]","[11.157595196301962, 10.218491607248357, -2.4506281881187806, 6.761029316201019]"
1177,"[19007.52140379035, -2319.5782541986378, -6048.603736265045, -1198.6850079033818]","[-62.90200132790459, 7.672662944118828, 20.042359184464026, 4.02383352218699]"
1178,"[30196.271852600446, 1179.3051679308517, 13805.896670619533, 11840.486479421845]","[-99.91557411946356, -3.894621865142637, -45.641537780915165, -39.167140252709615]"
1179,"[27552.070020657608, 377.48616567236013, -2662.836042964234, 12445.970685920425]","[-91.13804763934242, -1.2171755060533804, 8.83240874424099, -41.14794606420058]"
1180,"[29992.245001412302, 10295.080264359412, -14101.15176533562, 1809.9333853423404]","[-99.19440966766516, -34.023350497592645, 46.68361740970042, -5.97235971707879]"
1181,"[10175.355428157056, 11979.145336384883, 33287.24355852189, 23647.560731864407]","[-33.63292741104602, -39.59587484753902, -110.11591358420239, -78.27587104168879]"
1182,"[2669.8601694491767, 16651.306330436928, 22821.251649776426, 6261.386146357407]","[-8.791087757585984, -55.070666203122975, -75.52157792164469, -20.708958193024518]"
1183,"[5668.258875307988, 18172.724421271705, 25059.106673050144, 6929.38333556021]","[-18.755832567956993, -60.11281269147624, -82.96898094436783, -22.930401182735004]"
1184,"[-7761.025912839091, 13398.658042667872, 14390.92869279877, 8354.062512014938]","[25.773004084021473, -44.32794375571713, -47.66528393565795, -27.647659442232865]"
1185,"[-5080.596616435434, 15966.28572970258, 19985.61432441554, 3704.972658999715]","[16.853533961502222, -52.82089639135844, -66.1899537163011, -12.238038512101845]"
1186,"[1188.4369879730837, 15251.6338010595, 18950.0488826857, 154.9892521020544]","[-3.9520490405376516, -50.429723381022086, -62.75822351891705, -0.4762017920736088]"
1187,"[15473.89785255381, 20213.274679220438, 2614.634724778889, 6730.003030252397]","[-51.25354734015829, -66.87478612299293, -8.649138078635765, -22.225190142468268]"
1188,"[13011.439628340584, 20408.60409836412, -5223.289346557159, 27260.995696251575]","[-43.07756877024688, -67.55083355857226, 17.294546583750694, -90.15066294390185]"
1189,"[5412.564923427065, 11466.194800255253, 1665.934618756086, 58485.5451650177]","[-17.907081779960297, -37.94469941561172, -5.510047010985469, -193.41778082723985]"
1190,"[4978.898032891654, 26159.217562520193, -1038.6538216858046, -364.3494953555448]","[-16.458134758065306, -86.56086361802703, 3.4563188554837825, 1.286054976441294]"
1191,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1192,"[370.95812358176516, 2152.0940839182904, 4701.309287200147, 20117.74576357071]","[-1.2151203921530898, -7.103133789166494, -15.505228231934968, -66.3909684223545]"
1193,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1194,"[8208.381005969242, 15197.126254409635, 4821.960976752549, 8500.231842903035]","[-27.171337010907738, -50.278526432791146, -15.942107237180252, -28.22330253087361]"
1195,"[10242.994366555855, 16632.47976393209, 9649.18758118869, 6589.2749381075255]","[-33.89436842105295, -55.013569526938234, -31.938218798841934, -21.91602416848704]"
1196,"[18585.684753044858, 15288.007001728234, 13646.472186990486, 5056.397950586966]","[-61.467359116198125, -50.56025679176017, -45.11776641113228, -16.813078882148368]"
1197,"[15033.735901196513, 13753.520633751845, 6715.424351198986, 16613.165875541355]","[-49.701100617093736, -45.501267941927914, -22.201089535389183, -55.01216239947321]"
1198,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1199,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1200,"[6805.693893777259, 10858.293779745352, 1744.8969597943526, 3612.840728835973]","[-22.51687370102798, -35.964340299657835, -5.790296923435356, -11.937866658009646]"
1201,"[6700.480884949744, 12348.382634683552, 15864.631665429373, 12072.081405756817]","[-22.112844165300537, -40.86248981883518, -52.44693852014207, -39.93068540031725]"
1202,"[19491.266396977047, 10396.86358822767, 15577.8117100647, 8379.941701917389]","[-64.4821961436034, -34.438117669170744, -51.53298270575011, -27.74437791826915]"
1203,"[12653.802762044044, 7486.224973841442, 16427.944386381827, 9877.990731783731]","[-41.86701223937483, -24.789677440746598, -54.308032098615, -32.69915323349821]"
1204,"[7648.055949408296, 2497.0696748421974, 18371.38069804614, 10536.742747488432]","[-25.304040085069566, -8.264093123721816, -60.73834583352808, -34.88181337547515]"
1205,"[12640.465082857118, 993.8865243073029, 12054.00069749979, 11566.150139248262]","[-41.846801694868454, -3.279295603128139, -39.863640432386816, -38.288063071834685]"
1206,"[23279.974603936775, 7110.60550533404, 7205.733510781733, 16791.300026457026]","[-77.02805235656598, -23.531671040196645, -23.84256882526309, -55.5286375983365]"
1207,"[21828.74954282209, 13372.483576585804, 3380.629571743227, 9912.619457547175]","[-72.2078012692988, -44.24789470962968, -11.20202933031852, -32.76987484223286]"
1208,"[20997.29473295035, 13442.882915144795, 4174.829823584906, 8377.883136923883]","[-69.46935388990313, -44.4868780566813, -13.821035888665596, -27.693675298196542]"
1209,"[14403.836917893143, 6926.583354034637, 7911.406094892215, -243.03512510200963]","[-47.61376241845053, -22.918986323568802, -26.15154822738419, 0.8121839773714289]"
1210,"[12960.37506982655, 19450.596859582936, 13695.463545570394, 3112.7981231461226]","[-42.80259921286091, -64.26531301147094, -45.232248123265926, -10.246076560800475]"
1211,"[13351.412460466594, 18411.918562264666, 36399.895431606266, -3946.742036064204]","[-44.10709586439374, -60.837078685573424, -120.18109818163224, 13.082274006034055]"
1212,"[11816.362412421786, 19835.10372477626, 38408.30451685706, 12051.86244587295]","[-39.032336950966645, -65.52368541721586, -126.77186906418085, -39.79443131449424]"
1213,"[16357.941228085627, 18034.299974164514, 31480.949510342038, 10114.946780676039]","[-54.017617743675885, -59.55620365768885, -103.87393218496612, -33.4294112319644]"
1214,"[12268.99889759604, 18626.974556909187, 19198.280944245704, 5893.423376618642]","[-40.48643507240729, -61.51118614466343, -63.3701996086656, -19.48817168309918]"
1215,"[24943.394346345867, 29619.696562611734, 8780.343933314052, 23040.358353566673]","[-82.26990952127832, -97.77840442927895, -29.00684348569508, -76.14349448765331]"
1216,"[19752.816757274777, 27417.226166765962, 6675.010064764438, 24010.649855746728]","[-65.13736088352503, -90.50584399541086, -22.062934349982857, -79.32222752322811]"
1217,"[24576.00575061067, 8079.176861556515, 18558.870749811056, 13361.478337658076]","[-80.98973083988615, -26.654517715045422, -61.28168044150531, -44.18234864116531]"
1218,"[20430.763773255898, 15762.761646633317, 34063.34127124036, 1648.6559201898904]","[-67.32252655602947, -52.0204126085239, -112.39709987399752, -5.489391022428417]"
1219,"[17606.412414492126, 25041.310425411702, 18979.0445523481, -3826.1024231737824]","[-57.98118735557596, -82.54742332371916, -62.64261449300275, 12.607148876143645]"
1220,"[22596.69479519797, 26691.73943053923, 24658.508318996035, 6042.802206528035]","[-74.41727891789354, -87.95226281669225, -81.35981454697452, -19.995744180178274]"
1221,"[17787.27516156365, 26303.399441503127, 23366.93390041731, 14790.601022255558]","[-58.586583303781325, -86.70528313030297, -77.09940969543501, -48.87758450668814]"
1222,"[14783.73271046814, 35120.256892620695, 19815.766228666493, 23883.728692678356]","[-48.712443639727276, -115.78161966819799, -65.37831855028803, -78.88363671865773]"
1223,"[18990.454045112714, 14419.601654403825, 16971.68156312731, 9339.175138270382]","[-62.57786112552283, -47.5155978838058, -55.975612307349486, -30.843149421689787]"
1224,"[9592.27574946974, 22862.122102692847, 22760.830860663864, 15332.816347253764]","[-31.62105672382589, -75.40124572684209, -75.07034339059553, -50.655193337491404]"
1225,"[892.3709353899542, 15618.858110575873, 29053.021553886945, 7432.904324302556]","[-2.8885149162266934, -51.49856865809199, -95.88448699918031, -24.530350653823678]"
1226,"[4898.935250506942, 3306.0323222387938, 30769.409011708893, 11009.772835100022]","[-16.086080916322476, -10.862841496973841, -101.52884281851709, -36.35316106827175]"
1227,"[1729.9284003488867, 12929.8090395136, 19841.91461871362, 1430.7735522207706]","[-5.6381296687163935, -42.64193011828785, -65.48404140888792, -4.673644455107301]"
1228,"[6950.166296425407, 10717.427018138065, 8689.23453704725, -4855.137573690724]","[-22.88619716851904, -35.36005150382176, -28.67541488674996, 16.150314920222556]"
1229,"[8511.12041622265, 3973.6792065961854, 9975.692647623537, 12827.08380544325]","[-28.060617472687866, -13.078073051385461, -32.965399828126145, -42.41626451678761]"
1230,"[-1893.5463315752531, -16213.391403343425, 16288.921846480449, 33996.28897085326]","[6.362151002251804, 53.65776519739239, -53.85168755684378, -112.57331533932185]"
1231,"[-5353.39144748541, -13794.96298613121, 20682.18402694407, 35648.761274062046]","[17.81615237652735, 45.69425463951785, -68.36794686974045, -118.08667260505344]"
1232,"[2553.3112291582547, 4077.276237569158, 6374.42553652025, 21687.73515562696]","[-8.366902832131261, -13.424789921506273, -21.038655475050565, -71.84609665938012]"
1233,"[9370.73780239452, 552.6358540702165, -23249.81150603935, 14414.452318194706]","[-30.95018559113954, -1.8294536639748982, 77.02885256507219, -47.71328852792625]"
1234,"[6109.427879760187, 10618.08780883118, -1343.5482227415123, 4746.470253088214]","[-20.186536323993035, -35.177151230527265, 4.466694813653572, -15.660956111798455]"
1235,"[727.1799108161199, 2324.027953787602, -2344.4960095428537, 11512.256543828757]","[-2.377403283021923, -7.711021624197838, 7.791791518990124, -38.115478742149094]"
1236,"[12392.543100088915, 4794.351608400877, 17996.003296115734, -19358.336786229647]","[-41.05302161031576, -15.878172267505093, -59.57829439121301, 64.30375902444334]"
1237,"[2066.8565650331907, -2425.9211086168752, 6808.511863214609, -15643.985526892773]","[-6.826961278085769, 8.031135413237383, -22.55437325615373, 52.01577932339201]"
1238,"[-79.79724266271862, -751.8832283588243, 4682.084565879104, -16877.790330870303]","[0.2921765480928435, 2.5054593023619307, -15.51970676532325, 56.114977092692726]"
1239,"[-4795.548053508205, 7298.012165533258, 4315.741468129699, -11645.486331491285]","[15.95257646170231, -24.190843573347315, -14.35227310434173, 38.736066408763385]"
1240,"[10677.586279681413, 4605.923352451132, 10207.800583965774, 7467.106609948148]","[-35.471003174167016, -15.279931173931931, -33.983751395559544, -24.844152176413466]"
1241,"[-2532.039267250275, 7181.757731762708, 11480.800092895473, -13215.040704468223]","[8.443021376270012, -23.849982623597068, -38.174951481849476, 43.98661893295118]"
1242,"[6575.864364771153, 3253.8913393252437, 4597.364035172308, 9832.974386526896]","[-21.84593605519733, -10.793105565354354, -15.270868563634346, -32.67937385834095]"
1243,"[250.88816675056924, 73.54562701848154, 2765.7150502588593, 3333.593820020438]","[-0.8360594221995428, -0.2198724724506855, -9.202576398393207, -11.067128233021142]"
1244,"[4604.193542903198, -6144.9442179468215, 13342.725016654695, 806.1437175098807]","[-15.326742109227858, 20.447361366075217, -44.38340200548957, -2.664858269372607]"
1245,"[3329.7988163412697, -3881.5228666155645, 3336.513138462377, 2471.6302235950825]","[-11.094818909953784, 12.914489763489323, -11.087347965062392, -8.214837007462256]"
1246,"[10037.032824628479, 3642.071906796323, -8033.160265078726, 8318.539444316963]","[-33.39164094084256, -12.12808332757905, 26.68168190211965, -27.645125660520605]"
1247,"[-1157.4121006207722, 4844.909777951312, 4126.537331496161, 3036.271752833234]","[3.8374746960165673, -16.14323192820982, -13.7557911315751, -10.08444365985865]"
1248,"[-488.66018057488424, -51.69995238286724, 12601.801698071507, -4161.057003141963]","[1.6140560348527864, 0.17196001264533733, -41.94010082116288, 13.873378742659883]"
1249,"[857.1534259731494, -3719.2422075406926, 13758.687459768893, 1866.5224334770803]","[-2.859187564320554, 12.360273065281497, -45.81163051787456, -6.173122448164642]"
1250,"[-2735.5871498862225, 3815.1502108553873, 8024.321559081317, 9222.600122525864]","[9.107916184008422, -12.703180268016244, -26.71952664603174, -30.640380729346493]"
1251,"[-2480.766259848549, 4875.63793494032, 294.7659248454334, -5119.484969141719]","[8.278083851269253, -16.23217627167422, -0.9917974273023393, 17.096128692189122]"
1252,"[-3073.976505219723, 13895.501731544737, 2504.382000427871, 8172.233492845664]","[10.256916417769473, -46.26567729683565, -8.351225260132882, -27.151452974730365]"
1253,"[-5890.263376974412, -5612.396187703894, -356.34413273280063, 8805.427899901844]","[19.61657203424716, 18.685982994500147, 1.1668517438154422, -29.297613503209256]"
1254,"[-1199.5973823904308, -11060.893530652213, 370.3596391545032, 2501.7938529553153]","[3.973846073304664, 36.87710277536823, -1.2485970569284814, -8.322143178991018]"
1255,"[10701.449493837774, 3240.0866358033504, 29.83657896388781, 2524.5868769603803]","[-35.64018455752142, -10.761879072975407, -0.10333717706587106, -8.404399059837447]"
1256,"[-9037.173793586642, 11862.18056676687, 942.4340239698118, 1867.1357730271063]","[30.10159445971124, -39.49920379221722, -3.1230585347736795, -6.232719159803266]"
1257,"[-1828.418140861553, 12225.81315516936, 2439.1954234315463, 1901.4745051020589]","[6.091643112289057, -40.67535434911729, -8.097994622773964, -6.349528537444408]"
1258,"[2317.9851175015483, 4603.525784876933, 12320.416458408276, 9354.607222676363]","[-7.7329073670312845, -15.299872911027578, -41.016181691711466, -31.14447552665888]"
1259,"[-799.8231589282258, -4282.465910467266, -7095.867307397993, 19799.582786468924]","[2.658496908994015, 14.25828309154273, 23.614944623477566, -65.88363532605847]"
1260,"[2831.024760756234, -12338.482179617085, -8194.710068152512, 6360.976863371372]","[-9.407190216955462, 41.07988565264651, 27.269723964901686, -21.154198856616603]"
1261,"[-837.3150811600136, -3370.7100665986623, 14355.530917108059, 10099.004333613448]","[2.831659759841982, 11.233565092893592, -47.770086995943196, -33.57183051838244]"
1262,"[11669.588922578137, 4721.712495561663, 18257.510867452937, 4268.132280431296]","[-38.81464078584062, -15.70117398121869, -60.74931982932067, -14.1814652986422]"
1263,"[7862.482466681753, -1794.6179075783273, 24064.541047026087, 5217.988254891958]","[-26.205870255210435, 6.002215550109447, -80.12489796020681, -17.340759767857598]"
1264,"[17760.512624753028, 10515.641725241192, 23854.45946414809, 7915.568985646839]","[-59.1064973233729, -34.98463642418312, -79.3279910288985, -26.31770330964344]"
1265,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1266,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1267,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1268,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1269,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1270,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1271,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1272,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1273,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1274,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1275,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
1276,"[3632.798819258587, -597.9807976849465, -9568.533953901644, 7260.415802881171]","[-12.049849984217394, 1.9854616291982767, 31.822780696851908, -24.16316261904014]"
1277,"[4073.3940419114074, -2064.9393237999807, -1641.6331040908838, 7160.765807235881]","[-13.540957201383979, 6.85610308662639, 5.469575426004083, -23.834702775784883]"
1278,"[1556.3944250138593, -1752.8797769696992, 5106.874190510532, -8933.967826600265]","[-5.185048856199323, 5.8229392310506105, -16.931541546256618, 29.736394199041634]"
1279,"[1566.2436323198674, 644.2239282423503, -9800.20320108246, -14468.873325496006]","[-5.225969784881026, -2.1288562223984298, 32.57512862167066, 48.139965047463825]"
1280,"[-4488.83334913015, 2768.716411020432, 36777.9784132797, 51.208014499313975]","[14.873002132115431, -9.197297075974797, -122.11996167640237, -0.18136723361032117]"
1281,"[-3235.262056162943, 3288.0809953213657, 7305.844785885507, 22246.754177915944]","[10.707981035575557, -10.919934212803811, -24.288565316361645, -74.07343925167514]"
1282,"[-7234.786406716524, 4010.549593339746, 9403.533495799085, 9370.047916020543]","[23.983396616464233, -13.299589717239938, -31.271401178193067, -31.190005861544023]"
1283,"[-2661.905565767563, 341.8177534776319, 18477.672142867803, 31048.92844816138]","[8.784073970894443, -1.1326496625652918, -61.459532709669325, -103.32692269329533]"
